"p","U:0","U:1","U:2","nuTilda","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
14.155,0.36588,-0.0088971,-1.2235e-020,5.5413e-005,4.6687e-005,-0.0082922,0.00029018,1.3158e-021,1,0.14781,0.14781,-0.025,0
14.161,0.36758,-0.008866,-2.1225e-020,5.5352e-005,4.6624e-005,-0.0083399,0.00028897,2.2819e-021,1,0.14801,0.14801,-0.025,0
14.168,0.36929,-0.0088349,-3.0219e-020,5.5292e-005,4.6561e-005,-0.0083876,0.00028777,3.2478e-021,1,0.14821,0.14821,-0.025,0
14.175,0.37099,-0.0088038,-3.9217e-020,5.5231e-005,4.6497e-005,-0.0084353,0.00028657,4.2134e-021,1,0.14842,0.14842,-0.025,0
14.182,0.3727,-0.0087727,-4.8217e-020,5.517e-005,4.6434e-005,-0.008483,0.00028537,5.1788e-021,1,0.14863,0.14863,-0.025,0
14.189,0.3744,-0.0087415,-5.7222e-020,5.5109e-005,4.6371e-005,-0.0085307,0.00028417,6.1439e-021,1,0.14883,0.14883,-0.025,0
14.196,0.37611,-0.0087104,-6.623e-020,5.5048e-005,4.6308e-005,-0.0085783,0.00028297,7.1088e-021,1,0.14904,0.14904,-0.025,0
14.202,0.37781,-0.0086796,-7.3541e-020,5.4988e-005,4.6245e-005,-0.0086257,0.00028178,7.8909e-021,1,0.14924,0.14924,-0.025,0
14.209,0.37948,-0.0086502,-7.3555e-020,5.4929e-005,4.6184e-005,-0.0086723,0.00028065,7.8899e-021,1,0.14944,0.14944,-0.025,0
14.215,0.38115,-0.0086209,-7.357e-020,5.487e-005,4.6122e-005,-0.0087189,0.00027952,7.8889e-021,1,0.14965,0.14965,-0.025,0
14.222,0.38282,-0.0085915,-7.3584e-020,5.4811e-005,4.6061e-005,-0.0087654,0.00027839,7.8878e-021,1,0.14986,0.14986,-0.025,0
14.229,0.38449,-0.0085621,-7.3598e-020,5.4751e-005,4.5999e-005,-0.008812,0.00027726,7.8868e-021,1,0.15006,0.15006,-0.025,0
14.235,0.38616,-0.0085327,-7.3613e-020,5.4692e-005,4.5938e-005,-0.0088585,0.00027613,7.8857e-021,1,0.15026,0.15026,-0.025,0
14.242,0.38783,-0.0085033,-7.3627e-020,5.4633e-005,4.5876e-005,-0.008905,0.00027501,7.8847e-021,1,0.15047,0.15047,-0.025,0
14.248,0.38951,-0.0084739,-7.3641e-020,5.4574e-005,4.5815e-005,-0.0089515,0.00027388,7.8837e-021,1,0.15067,0.15067,-0.025,0
14.255,0.39118,-0.0084445,-7.3656e-020,5.4514e-005,4.5753e-005,-0.008998,0.00027275,7.8826e-021,1,0.15088,0.15088,-0.025,0
14.261,0.39282,-0.0084167,-5.1943e-020,5.4457e-005,4.5693e-005,-0.0090435,0.00027169,6.9767e-021,1,0.15109,0.15109,-0.025,0
14.267,0.39445,-0.008389,-2.9149e-020,5.4399e-005,4.5633e-005,-0.009089,0.00027062,6.0263e-021,1,0.15129,0.15129,-0.025,0
14.274,0.39609,-0.0083613,-6.3461e-021,5.4341e-005,4.5573e-005,-0.0091344,0.00026956,5.0762e-021,1,0.15149,0.15149,-0.025,0
14.28,0.39773,-0.0083336,1.6467e-020,5.4284e-005,4.5513e-005,-0.0091799,0.0002685,4.1263e-021,1,0.1517,0.1517,-0.025,0
14.286,0.39937,-0.0083058,3.9288e-020,5.4226e-005,4.5454e-005,-0.0092253,0.00026744,3.1767e-021,1,0.15191,0.15191,-0.025,0
14.293,0.401,-0.0082781,6.2118e-020,5.4168e-005,4.5394e-005,-0.0092707,0.00026638,2.2274e-021,1,0.15211,0.15211,-0.025,0
14.299,0.40264,-0.0082503,8.4958e-020,5.4111e-005,4.5334e-005,-0.0093161,0.00026532,1.2782e-021,1,0.15232,0.15232,-0.025,0
14.305,0.40428,-0.0082226,1.0781e-019,5.4053e-005,4.5274e-005,-0.0093615,0.00026426,3.2935e-022,1,0.15252,0.15252,-0.025,0
14.311,0.4059,-0.0081959,1.0162e-019,5.3996e-005,4.5215e-005,-0.0094063,0.00026325,5.7623e-022,1,0.15272,0.15272,-0.025,0
14.317,0.40751,-0.0081697,7.9986e-020,5.394e-005,4.5157e-005,-0.0094507,0.00026225,1.4588e-021,1,0.15293,0.15293,-0.025,0
14.324,0.40911,-0.0081436,5.8344e-020,5.3884e-005,4.5098e-005,-0.0094951,0.00026125,2.341e-021,1,0.15314,0.15314,-0.025,0
14.33,0.41072,-0.0081174,3.6693e-020,5.3828e-005,4.504e-005,-0.0095394,0.00026026,3.223e-021,1,0.15334,0.15334,-0.025,0
14.336,0.41232,-0.0080912,1.5033e-020,5.3772e-005,4.4982e-005,-0.0095838,0.00025926,4.1048e-021,1,0.15355,0.15355,-0.025,0
14.342,0.41393,-0.0080651,-6.6346e-021,5.3716e-005,4.4923e-005,-0.0096282,0.00025826,4.9863e-021,1,0.15375,0.15375,-0.025,0
14.348,0.41554,-0.0080389,-2.831e-020,5.3659e-005,4.4865e-005,-0.0096725,0.00025727,5.8676e-021,1,0.15395,0.15395,-0.025,0
14.354,0.41715,-0.0080127,-4.9995e-020,5.3603e-005,4.4807e-005,-0.0097168,0.00025627,6.7487e-021,1,0.15416,0.15416,-0.025,0
14.36,0.41875,-0.0079869,-6.9403e-020,5.3547e-005,4.4749e-005,-0.0097609,0.0002553,7.3754e-021,1,0.15437,0.15437,-0.025,0
14.366,0.42032,-0.0079623,-8.3172e-020,5.3493e-005,4.4692e-005,-0.0098043,0.00025436,7.3744e-021,1,0.15457,0.15457,-0.025,0
14.372,0.4219,-0.0079376,-9.6947e-020,5.3438e-005,4.4635e-005,-0.0098477,0.00025342,7.3734e-021,1,0.15477,0.15477,-0.025,0
14.377,0.42347,-0.0079129,-1.1073e-019,5.3383e-005,4.4578e-005,-0.009891,0.00025249,7.3724e-021,1,0.15498,0.15498,-0.025,0
14.383,0.42505,-0.0078882,-1.2451e-019,5.3329e-005,4.4522e-005,-0.0099344,0.00025155,7.3714e-021,1,0.15518,0.15518,-0.025,0
14.389,0.42662,-0.0078636,-1.383e-019,5.3274e-005,4.4465e-005,-0.0099778,0.00025062,7.3705e-021,1,0.15539,0.15539,-0.025,0
14.395,0.4282,-0.0078389,-1.521e-019,5.3219e-005,4.4408e-005,-0.010021,0.00024968,7.3695e-021,1,0.1556,0.1556,-0.025,0
14.401,0.42978,-0.0078142,-1.659e-019,5.3165e-005,4.4351e-005,-0.010064,0.00024875,7.3685e-021,1,0.1558,0.1558,-0.025,0
14.407,0.43136,-0.0077894,-1.7971e-019,5.311e-005,4.4294e-005,-0.010108,0.00024781,7.3675e-021,1,0.156,0.156,-0.025,0
14.412,0.43291,-0.007766,-1.6959e-019,5.3057e-005,4.4239e-005,-0.01015,0.00024692,7.339e-021,1,0.15621,0.15621,-0.025,0
14.418,0.43446,-0.0077428,-1.5554e-019,5.3003e-005,4.4184e-005,-0.010193,0.00024604,7.306e-021,1,0.15642,0.15642,-0.025,0
14.424,0.436,-0.0077195,-1.4147e-019,5.295e-005,4.4128e-005,-0.010235,0.00024516,7.273e-021,1,0.15662,0.15662,-0.025,0
14.429,0.43755,-0.0076963,-1.274e-019,5.2897e-005,4.4073e-005,-0.010277,0.00024429,7.24e-021,1,0.15683,0.15683,-0.025,0
14.435,0.4391,-0.007673,-1.1332e-019,5.2844e-005,4.4018e-005,-0.01032,0.00024341,7.207e-021,1,0.15703,0.15703,-0.025,0
14.44,0.44065,-0.0076497,-9.924e-020,5.2791e-005,4.3963e-005,-0.010362,0.00024253,7.174e-021,1,0.15723,0.15723,-0.025,0
14.446,0.4422,-0.0076264,-8.5152e-020,5.2738e-005,4.3907e-005,-0.010405,0.00024165,7.141e-021,1,0.15744,0.15744,-0.025,0
14.452,0.44375,-0.0076031,-7.1059e-020,5.2684e-005,4.3852e-005,-0.010447,0.00024077,7.1081e-021,1,0.15765,0.15765,-0.025,0
14.457,0.44529,-0.0075804,-5.727e-020,5.2632e-005,4.3797e-005,-0.010489,0.00023991,7.0867e-021,1,0.15785,0.15785,-0.025,0
14.463,0.44681,-0.0075585,-4.4017e-020,5.258e-005,4.3744e-005,-0.01053,0.00023909,7.0858e-021,1,0.15805,0.15805,-0.025,0
14.468,0.44833,-0.0075366,-3.0757e-020,5.2528e-005,4.369e-005,-0.010572,0.00023826,7.0848e-021,1,0.15826,0.15826,-0.025,0
14.473,0.44985,-0.0075147,-1.7493e-020,5.2477e-005,4.3636e-005,-0.010613,0.00023743,7.0839e-021,1,0.15846,0.15846,-0.025,0
14.479,0.45137,-0.0074928,-4.2239e-021,5.2425e-005,4.3582e-005,-0.010655,0.00023661,7.0829e-021,1,0.15867,0.15867,-0.025,0
14.484,0.45289,-0.0074708,9.0514e-021,5.2373e-005,4.3529e-005,-0.010696,0.00023578,7.082e-021,1,0.15888,0.15888,-0.025,0
14.49,0.45441,-0.0074489,2.2331e-020,5.2321e-005,4.3475e-005,-0.010738,0.00023496,7.081e-021,1,0.15908,0.15908,-0.025,0
14.495,0.45593,-0.007427,3.5616e-020,5.227e-005,4.3421e-005,-0.010779,0.00023413,7.0801e-021,1,0.15928,0.15928,-0.025,0
14.501,0.45746,-0.007405,4.8907e-020,5.2218e-005,4.3367e-005,-0.010821,0.00023331,7.0791e-021,1,0.15949,0.15949,-0.025,0
14.506,0.45896,-0.0073841,5.7327e-020,5.2167e-005,4.3315e-005,-0.010861,0.00023252,6.42e-021,1,0.15969,0.15969,-0.025,0
14.511,0.46045,-0.0073635,6.4549e-020,5.2117e-005,4.3263e-005,-0.010902,0.00023175,5.5988e-021,1,0.1599,0.1599,-0.025,0
14.516,0.46194,-0.0073429,7.1774e-020,5.2067e-005,4.321e-005,-0.010943,0.00023097,4.7779e-021,1,0.16011,0.16011,-0.025,0
14.521,0.46344,-0.0073223,7.9002e-020,5.2017e-005,4.3158e-005,-0.010983,0.0002302,3.9572e-021,1,0.16031,0.16031,-0.025,0
14.527,0.46494,-0.0073017,8.6232e-020,5.1967e-005,4.3106e-005,-0.011024,0.00022942,3.1367e-021,1,0.16051,0.16051,-0.025,0
14.532,0.46643,-0.007281,9.3466e-020,5.1916e-005,4.3054e-005,-0.011064,0.00022865,2.3164e-021,1,0.16072,0.16072,-0.025,0
14.537,0.46793,-0.0072604,1.007e-019,5.1866e-005,4.3001e-005,-0.011105,0.00022787,1.4964e-021,1,0.16093,0.16093,-0.025,0
14.542,0.46942,-0.0072397,1.0794e-019,5.1816e-005,4.2949e-005,-0.011146,0.0002271,6.7661e-022,1,0.16113,0.16113,-0.025,0
14.547,0.47092,-0.0072193,1.1164e-019,5.1766e-005,4.2897e-005,-0.011186,0.00022633,0,1,0.16134,0.16134,-0.025,0
14.552,0.47239,-0.0071999,9.8554e-020,5.1717e-005,4.2846e-005,-0.011226,0.0002256,0,1,0.16154,0.16154,-0.025,0
14.557,0.47386,-0.0071805,8.5466e-020,5.1668e-005,4.2796e-005,-0.011265,0.00022488,0,1,0.16174,0.16174,-0.025,0
14.562,0.47533,-0.0071611,7.2372e-020,5.162e-005,4.2745e-005,-0.011305,0.00022415,0,1,0.16195,0.16195,-0.025,0
14.567,0.4768,-0.0071417,5.9274e-020,5.1571e-005,4.2694e-005,-0.011345,0.00022342,0,1,0.16216,0.16216,-0.025,0
14.572,0.47827,-0.0071223,4.6171e-020,5.1522e-005,4.2643e-005,-0.011385,0.0002227,0,1,0.16236,0.16236,-0.025,0
14.577,0.47974,-0.0071029,3.3062e-020,5.1473e-005,4.2593e-005,-0.011424,0.00022197,0,1,0.16256,0.16256,-0.025,0
14.582,0.48121,-0.0070834,1.9948e-020,5.1424e-005,4.2542e-005,-0.011464,0.00022124,0,1,0.16277,0.16277,-0.025,0
14.587,0.48268,-0.007064,6.8289e-021,5.1376e-005,4.2491e-005,-0.011504,0.00022052,0,1,0.16297,0.16297,-0.025,0
14.592,0.48414,-0.0070451,3.0293e-021,5.1328e-005,4.2441e-005,-0.011543,0.00021981,-3.6198e-022,1,0.16318,0.16318,-0.025,0
14.597,0.48559,-0.0070269,9.3478e-021,5.128e-005,4.2392e-005,-0.011582,0.00021913,-1.1166e-021,1,0.16339,0.16339,-0.025,0
14.602,0.48704,-0.0070087,1.5668e-020,5.1233e-005,4.2343e-005,-0.011621,0.00021845,-1.871e-021,1,0.16359,0.16359,-0.025,0
14.607,0.48848,-0.0069904,2.1991e-020,5.1186e-005,4.2293e-005,-0.01166,0.00021776,-2.6252e-021,1,0.16379,0.16379,-0.025,0
14.612,0.48993,-0.0069722,2.8317e-020,5.1138e-005,4.2244e-005,-0.011699,0.00021708,-3.3792e-021,1,0.164,0.164,-0.025,0
14.616,0.49138,-0.0069539,3.4645e-020,5.1091e-005,4.2195e-005,-0.011738,0.0002164,-4.1329e-021,1,0.1642,0.1642,-0.025,0
14.621,0.49283,-0.0069356,4.0976e-020,5.1044e-005,4.2146e-005,-0.011777,0.00021572,-4.8865e-021,1,0.16441,0.16441,-0.025,0
14.626,0.49428,-0.0069173,4.7309e-020,5.0996e-005,4.2096e-005,-0.011816,0.00021504,-5.6399e-021,1,0.16462,0.16462,-0.025,0
14.631,0.49573,-0.006899,5.3645e-020,5.0949e-005,4.2047e-005,-0.011855,0.00021435,-6.393e-021,1,0.16482,0.16482,-0.025,0
14.635,0.49716,-0.0068816,5.5445e-020,5.0903e-005,4.1999e-005,-0.011893,0.0002137,-6.6053e-021,1,0.16502,0.16502,-0.025,0
14.64,0.49858,-0.0068644,5.5456e-020,5.0857e-005,4.1951e-005,-0.011931,0.00021306,-6.6044e-021,1,0.16523,0.16523,-0.025,0
14.645,0.50001,-0.0068472,5.5467e-020,5.0811e-005,4.1903e-005,-0.01197,0.00021242,-6.6035e-021,1,0.16544,0.16544,-0.025,0
14.649,0.50143,-0.0068301,5.5478e-020,5.0766e-005,4.1856e-005,-0.012008,0.00021178,-6.6026e-021,1,0.16564,0.16564,-0.025,0
14.654,0.50286,-0.0068129,5.5489e-020,5.072e-005,4.1808e-005,-0.012046,0.00021114,-6.6017e-021,1,0.16585,0.16585,-0.025,0
14.659,0.50429,-0.0067957,5.55e-020,5.0674e-005,4.176e-005,-0.012084,0.0002105,-6.6008e-021,1,0.16605,0.16605,-0.025,0
14.663,0.50572,-0.0067785,5.5511e-020,5.0628e-005,4.1712e-005,-0.012122,0.00020986,-6.5999e-021,1,0.16625,0.16625,-0.025,0
14.668,0.50714,-0.0067613,5.5522e-020,5.0582e-005,4.1665e-005,-0.01216,0.00020922,-6.599e-021,1,0.16646,0.16646,-0.025,0
14.672,0.50857,-0.0067441,5.5533e-020,5.0536e-005,4.1617e-005,-0.012199,0.00020858,-6.5981e-021,1,0.16667,0.16667,-0.025,0
14.677,0.50998,-0.0067278,6.1104e-020,5.0492e-005,4.157e-005,-0.012236,0.00020797,-5.9399e-021,1,0.16687,0.16687,-0.025,0
14.681,0.51138,-0.0067116,6.7387e-020,5.0448e-005,4.1524e-005,-0.012274,0.00020737,-5.1979e-021,1,0.16707,0.16707,-0.025,0
14.686,0.51279,-0.0066954,7.3674e-020,5.0404e-005,4.1478e-005,-0.012311,0.00020677,-4.456e-021,1,0.16728,0.16728,-0.025,0
14.69,0.51419,-0.0066792,7.9962e-020,5.0359e-005,4.1432e-005,-0.012349,0.00020617,-3.7144e-021,1,0.16748,0.16748,-0.025,0
14.695,0.5156,-0.006663,8.6253e-020,5.0315e-005,4.1386e-005,-0.012386,0.00020556,-2.973e-021,1,0.16769,0.16769,-0.025,0
14.699,0.517,-0.0066468,9.2547e-020,5.0271e-005,4.1339e-005,-0.012424,0.00020496,-2.2318e-021,1,0.1679,0.1679,-0.025,0
14.703,0.51841,-0.0066306,9.8844e-020,5.0226e-005,4.1293e-005,-0.012461,0.00020436,-1.4908e-021,1,0.1681,0.1681,-0.025,0
14.708,0.51982,-0.0066144,1.0514e-019,5.0182e-005,4.1247e-005,-0.012498,0.00020376,-7.4996e-022,1,0.1683,0.1683,-0.025,0
14.712,0.52122,-0.0065982,1.1144e-019,5.0138e-005,4.12e-005,-0.012536,0.00020316,-9.312e-024,1,0.16851,0.16851,-0.025,0
14.717,0.52261,-0.0065829,1.1154e-019,5.0095e-005,4.1156e-005,-0.012573,0.00020259,0,1,0.16872,0.16872,-0.025,0
14.721,0.52399,-0.0065676,1.1157e-019,5.0052e-005,4.1111e-005,-0.012609,0.00020202,0,1,0.16892,0.16892,-0.025,0
14.725,0.52538,-0.0065523,1.1159e-019,5.0009e-005,4.1067e-005,-0.012646,0.00020146,0,1,0.16913,0.16913,-0.025,0
14.729,0.52676,-0.006537,1.1161e-019,4.9967e-005,4.1022e-005,-0.012683,0.00020089,0,1,0.16933,0.16933,-0.025,0
14.734,0.52815,-0.0065217,1.1163e-019,4.9924e-005,4.0977e-005,-0.01272,0.00020032,0,1,0.16953,0.16953,-0.025,0
14.738,0.52953,-0.0065064,1.1166e-019,4.9881e-005,4.0932e-005,-0.012757,0.00019975,0,1,0.16974,0.16974,-0.025,0
14.742,0.53092,-0.006491,1.1168e-019,4.9838e-005,4.0888e-005,-0.012793,0.00019919,0,1,0.16995,0.16995,-0.025,0
14.746,0.53231,-0.0064757,1.117e-019,4.9795e-005,4.0843e-005,-0.01283,0.00019862,0,1,0.17015,0.17015,-0.025,0
14.751,0.5337,-0.0064604,1.1149e-019,4.9753e-005,4.0798e-005,-0.012867,0.00019805,0,1,0.17036,0.17036,-0.025,0
14.755,0.53506,-0.0064459,9.9147e-020,4.9712e-005,4.0755e-005,-0.012903,0.00019752,0,1,0.17056,0.17056,-0.025,0
14.759,0.53643,-0.0064313,8.6801e-020,4.967e-005,4.0712e-005,-0.012939,0.00019698,0,1,0.17076,0.17076,-0.025,0
14.763,0.53779,-0.0064168,7.445e-020,4.9629e-005,4.0669e-005,-0.012975,0.00019644,0,1,0.17097,0.17097,-0.025,0
14.767,0.53916,-0.0064023,6.2093e-020,4.9588e-005,4.0626e-005,-0.013011,0.00019591,0,1,0.17118,0.17118,-0.025,0
14.771,0.54053,-0.0063877,4.9732e-020,4.9547e-005,4.0583e-005,-0.013048,0.00019537,0,1,0.17138,0.17138,-0.025,0
14.775,0.5419,-0.0063732,3.7366e-020,4.9506e-005,4.054e-005,-0.013084,0.00019483,0,1,0.17158,0.17158,-0.025,0
14.779,0.54326,-0.0063586,2.4995e-020,4.9464e-005,4.0496e-005,-0.01312,0.0001943,0,1,0.17179,0.17179,-0.025,0
14.783,0.54463,-0.0063441,1.2619e-020,4.9423e-005,4.0453e-005,-0.013156,0.00019376,0,1,0.17199,0.17199,-0.025,0
14.787,0.546,-0.0063295,2.3853e-022,4.9382e-005,4.041e-005,-0.013192,0.00019322,0,1,0.1722,0.1722,-0.025,0
14.791,0.54735,-0.0063156,0,4.9342e-005,4.0369e-005,-0.013227,0.00019271,0,1,0.17241,0.17241,-0.025,0
14.795,0.5487,-0.0063017,0,4.9302e-005,4.0327e-005,-0.013263,0.0001922,0,1,0.17261,0.17261,-0.025,0
14.799,0.55005,-0.0062878,0,4.9263e-005,4.0285e-005,-0.013298,0.00019169,0,1,0.17281,0.17281,-0.025,0
14.803,0.55139,-0.0062738,0,4.9223e-005,4.0244e-005,-0.013334,0.00019118,0,1,0.17302,0.17302,-0.025,0
14.807,0.55274,-0.0062599,0,4.9184e-005,4.0202e-005,-0.013369,0.00019067,0,1,0.17323,0.17323,-0.025,0
14.811,0.55409,-0.006246,0,4.9144e-005,4.0161e-005,-0.013405,0.00019016,0,1,0.17343,0.17343,-0.025,0
14.815,0.55544,-0.006232,0,4.9104e-005,4.0119e-005,-0.01344,0.00018965,0,1,0.17364,0.17364,-0.025,0
14.818,0.5568,-0.0062181,0,4.9065e-005,4.0078e-005,-0.013476,0.00018914,0,1,0.17384,0.17384,-0.025,0
14.822,0.55815,-0.0062042,0,4.9025e-005,4.0036e-005,-0.013511,0.00018863,0,1,0.17404,0.17404,-0.025,0
14.826,0.55948,-0.0061906,0,4.8987e-005,3.9996e-005,-0.013546,0.00018813,0,1,0.17425,0.17425,-0.025,0
14.83,0.56081,-0.0061771,0,4.8949e-005,3.9956e-005,-0.013581,0.00018764,0,1,0.17446,0.17446,-0.025,0
14.834,0.56214,-0.0061636,0,4.8911e-005,3.9916e-005,-0.013616,0.00018715,0,1,0.17466,0.17466,-0.025,0
14.837,0.56347,-0.0061501,0,4.8873e-005,3.9876e-005,-0.013651,0.00018666,0,1,0.17487,0.17487,-0.025,0
14.841,0.5648,-0.0061366,0,4.8835e-005,3.9836e-005,-0.013686,0.00018617,0,1,0.17507,0.17507,-0.025,0
14.845,0.56614,-0.0061231,0,4.8797e-005,3.9796e-005,-0.013721,0.00018567,0,1,0.17527,0.17527,-0.025,0
14.849,0.56747,-0.0061096,0,4.8758e-005,3.9756e-005,-0.013755,0.00018518,0,1,0.17548,0.17548,-0.025,0
14.852,0.5688,-0.006096,0,4.872e-005,3.9716e-005,-0.01379,0.00018469,0,1,0.17569,0.17569,-0.025,0
14.856,0.57014,-0.0060825,0,4.8682e-005,3.9676e-005,-0.013825,0.0001842,0,1,0.17589,0.17589,-0.025,0
14.86,0.57146,-0.0060691,3.5155e-021,4.8645e-005,3.9637e-005,-0.01386,0.00018371,-4.4785e-022,1,0.17609,0.17609,-0.025,0
14.863,0.57277,-0.0060558,8.5898e-021,4.8609e-005,3.9599e-005,-0.013894,0.00018323,-1.0939e-021,1,0.1763,0.1763,-0.025,0
14.867,0.57408,-0.0060424,1.3666e-020,4.8573e-005,3.9561e-005,-0.013928,0.00018275,-1.7397e-021,1,0.1765,0.1765,-0.025,0
14.87,0.5754,-0.0060291,1.8744e-020,4.8536e-005,3.9522e-005,-0.013962,0.00018227,-2.3853e-021,1,0.17671,0.17671,-0.025,0
14.874,0.57671,-0.0060158,2.3824e-020,4.85e-005,3.9484e-005,-0.013997,0.00018179,-3.0308e-021,1,0.17692,0.17692,-0.025,0
14.877,0.57803,-0.0060024,2.8906e-020,4.8463e-005,3.9446e-005,-0.014031,0.0001813,-3.6761e-021,1,0.17712,0.17712,-0.025,0
14.881,0.57934,-0.005989,3.399e-020,4.8427e-005,3.9407e-005,-0.014065,0.00018082,-4.3212e-021,1,0.17732,0.17732,-0.025,0
14.885,0.58066,-0.0059757,3.9076e-020,4.839e-005,3.9369e-005,-0.014099,0.00018034,-4.9661e-021,1,0.17753,0.17753,-0.025,0
14.888,0.58197,-0.0059623,4.4165e-020,4.8354e-005,3.933e-005,-0.014134,0.00017986,-5.6108e-021,1,0.17774,0.17774,-0.025,0
14.892,0.58328,-0.0059489,4.9187e-020,4.8318e-005,3.9293e-005,-0.014168,0.00017938,-6.25e-021,1,0.17794,0.17794,-0.025,0
14.895,0.58458,-0.0059354,5.4128e-020,4.8283e-005,3.9256e-005,-0.014201,0.0001789,-6.8822e-021,1,0.17815,0.17815,-0.025,0
14.899,0.58587,-0.0059219,5.907e-020,4.8248e-005,3.9219e-005,-0.014235,0.00017841,-7.5141e-021,1,0.17835,0.17835,-0.025,0
14.902,0.58717,-0.0059084,6.4014e-020,4.8214e-005,3.9182e-005,-0.014269,0.00017793,-8.1459e-021,1,0.17855,0.17855,-0.025,0
14.905,0.58846,-0.0058948,6.8961e-020,4.8179e-005,3.9146e-005,-0.014302,0.00017745,-8.7775e-021,1,0.17876,0.17876,-0.025,0
14.909,0.58976,-0.0058813,7.3909e-020,4.8144e-005,3.9109e-005,-0.014336,0.00017697,-9.409e-021,1,0.17897,0.17897,-0.025,0
14.912,0.59106,-0.0058678,7.8859e-020,4.8109e-005,3.9072e-005,-0.014369,0.00017648,-1.004e-020,1,0.17917,0.17917,-0.025,0
14.916,0.59236,-0.0058543,8.3811e-020,4.8074e-005,3.9035e-005,-0.014403,0.000176,-1.0671e-020,1,0.17937,0.17937,-0.025,0
14.919,0.59365,-0.0058407,8.8765e-020,4.8039e-005,3.8998e-005,-0.014437,0.00017552,-1.1302e-020,1,0.17958,0.17958,-0.025,0
14.922,0.59495,-0.0058271,9.2527e-020,4.8004e-005,3.8962e-005,-0.01447,0.00017504,-1.1781e-020,1,0.17978,0.17978,-0.025,0
14.926,0.59623,-0.005813,8.7532e-020,4.7971e-005,3.8927e-005,-0.014503,0.00017454,-1.1145e-020,1,0.17999,0.17999,-0.025,0
14.929,0.5975,-0.0057989,8.2535e-020,4.7938e-005,3.8892e-005,-0.014536,0.00017404,-1.0509e-020,1,0.1802,0.1802,-0.025,0
14.932,0.59878,-0.0057847,7.7536e-020,4.7905e-005,3.8856e-005,-0.014569,0.00017354,-9.8728e-021,1,0.1804,0.1804,-0.025,0
14.935,0.60006,-0.0057706,7.2536e-020,4.7871e-005,3.8821e-005,-0.014602,0.00017304,-9.2371e-021,1,0.1806,0.1806,-0.025,0
14.939,0.60134,-0.0057564,6.7533e-020,4.7838e-005,3.8786e-005,-0.014635,0.00017254,-8.6016e-021,1,0.18081,0.18081,-0.025,0
14.942,0.60262,-0.0057423,6.2528e-020,4.7805e-005,3.8751e-005,-0.014668,0.00017205,-7.9663e-021,1,0.18101,0.18101,-0.025,0
14.945,0.60389,-0.0057281,5.7521e-020,4.7771e-005,3.8716e-005,-0.014701,0.00017155,-7.3312e-021,1,0.18122,0.18122,-0.025,0
14.949,0.60517,-0.005714,5.2512e-020,4.7738e-005,3.868e-005,-0.014734,0.00017105,-6.6963e-021,1,0.18143,0.18143,-0.025,0
14.952,0.60645,-0.0056998,4.7502e-020,4.7705e-005,3.8645e-005,-0.014767,0.00017055,-6.0615e-021,1,0.18163,0.18163,-0.025,0
14.955,0.60772,-0.0056848,4.2598e-020,4.7672e-005,3.8611e-005,-0.014799,0.00017003,-5.4357e-021,1,0.18183,0.18183,-0.025,0
14.958,0.60897,-0.0056694,3.7733e-020,4.7641e-005,3.8577e-005,-0.014832,0.0001695,-4.8132e-021,1,0.18204,0.18204,-0.025,0
14.961,0.61023,-0.0056541,3.2866e-020,4.7609e-005,3.8544e-005,-0.014864,0.00016896,-4.191e-021,1,0.18225,0.18225,-0.025,0
14.964,0.61148,-0.0056387,2.7998e-020,4.7577e-005,3.851e-005,-0.014896,0.00016843,-3.569e-021,1,0.18245,0.18245,-0.025,0
14.968,0.61274,-0.0056234,2.3127e-020,4.7545e-005,3.8476e-005,-0.014928,0.0001679,-2.9471e-021,1,0.18266,0.18266,-0.025,0
14.971,0.614,-0.005608,1.8255e-020,4.7514e-005,3.8442e-005,-0.014961,0.00016736,-2.3254e-021,1,0.18286,0.18286,-0.025,0
14.974,0.61526,-0.0055926,1.3381e-020,4.7482e-005,3.8409e-005,-0.014993,0.00016683,-1.7039e-021,1,0.18306,0.18306,-0.025,0
14.977,0.61652,-0.0055772,8.5042e-021,4.745e-005,3.8375e-005,-0.015025,0.0001663,-1.0826e-021,1,0.18327,0.18327,-0.025,0
14.98,0.61778,-0.0055618,3.626e-021,4.7418e-005,3.8341e-005,-0.015057,0.00016577,-4.6142e-022,1,0.18348,0.18348,-0.025,0
14.983,0.61903,-0.0055459,0,4.7387e-005,3.8308e-005,-0.015089,0.00016522,0,1,0.18368,0.18368,-0.025,0
14.986,0.62026,-0.0055285,0,4.7356e-005,3.8276e-005,-0.015121,0.00016462,0,1,0.18388,0.18388,-0.025,0
14.989,0.62149,-0.0055111,0,4.7326e-005,3.8243e-005,-0.015152,0.00016403,0,1,0.18409,0.18409,-0.025,0
14.992,0.62272,-0.0054937,0,4.7296e-005,3.8211e-005,-0.015184,0.00016343,0,1,0.18429,0.18429,-0.025,0
14.995,0.62395,-0.0054763,0,4.7265e-005,3.8179e-005,-0.015215,0.00016284,0,1,0.1845,0.1845,-0.025,0
14.998,0.62519,-0.0054588,0,4.7235e-005,3.8146e-005,-0.015247,0.00016224,0,1,0.18471,0.18471,-0.025,0
