"p","U:0","U:1","U:2","nuTilda","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
50.827,1.8738,-0.018562,-7.4404e-021,8.4763e-012,1.6531e-006,-0.063362,0.00056729,2.5364e-021,1,0.18634,0.18634,-0.025,0
50.777,1.8787,-0.018178,-9.445e-021,9.3619e-012,1.663e-006,-0.063593,0.00055194,3.2187e-021,1,0.18655,0.18655,-0.025,0
50.727,1.8837,-0.017795,-1.145e-020,1.0248e-011,1.6729e-006,-0.063824,0.00053659,3.9007e-021,1,0.18676,0.18676,-0.025,0
50.678,1.8887,-0.017412,-1.3456e-020,1.1134e-011,1.6828e-006,-0.064055,0.00052124,4.5825e-021,1,0.18696,0.18696,-0.025,0
50.628,1.8936,-0.017028,-1.5464e-020,1.2021e-011,1.6927e-006,-0.064286,0.0005059,5.2642e-021,1,0.18717,0.18717,-0.025,0
50.578,1.8986,-0.016644,-1.7471e-020,1.2907e-011,1.7026e-006,-0.064517,0.00049056,5.9456e-021,1,0.18737,0.18737,-0.025,0
50.529,1.9035,-0.016255,-1.9281e-020,1.8712e-011,1.7123e-006,-0.064744,0.00047507,6.559e-021,1,0.18757,0.18757,-0.025,0
50.483,1.9077,-0.015826,-1.9284e-020,6.9064e-011,1.7202e-006,-0.064938,0.00045811,6.558e-021,1,0.18778,0.18778,-0.025,0
50.438,1.912,-0.015396,-1.9288e-020,1.1944e-010,1.7281e-006,-0.065132,0.00044116,6.5571e-021,1,0.18799,0.18799,-0.025,0
50.393,1.9162,-0.014966,-1.9292e-020,1.6983e-010,1.736e-006,-0.065326,0.00042422,6.5561e-021,1,0.18819,0.18819,-0.025,0
50.347,1.9204,-0.014536,-1.9296e-020,2.2025e-010,1.7439e-006,-0.06552,0.00040728,6.5552e-021,1,0.18839,0.18839,-0.025,0
50.302,1.9246,-0.014106,-1.93e-020,2.7068e-010,1.7518e-006,-0.065713,0.00039034,6.5542e-021,1,0.1886,0.1886,-0.025,0
50.256,1.9289,-0.013676,-1.9304e-020,3.2114e-010,1.7596e-006,-0.065907,0.00037341,6.5533e-021,1,0.1888,0.1888,-0.025,0
50.211,1.9331,-0.013245,-1.9308e-020,3.7161e-010,1.7675e-006,-0.066101,0.00035648,6.5523e-021,1,0.18901,0.18901,-0.025,0
50.166,1.9373,-0.012814,-1.9312e-020,4.2211e-010,1.7754e-006,-0.066294,0.00033956,6.5513e-021,1,0.18922,0.18922,-0.025,0
50.12,1.9416,-0.012383,-1.9316e-020,4.7262e-010,1.7833e-006,-0.066488,0.00032264,6.5504e-021,1,0.18942,0.18942,-0.025,0
50.077,1.9454,-0.011884,-1.6868e-020,5.5776e-010,1.79e-006,-0.066657,0.0003012,5.7407e-021,1,0.18962,0.18962,-0.025,0
50.036,1.9488,-0.011287,-1.0872e-020,6.93e-010,1.795e-006,-0.066793,0.0002732,3.7617e-021,1,0.18983,0.18983,-0.025,0
49.996,1.9521,-0.010689,-4.8743e-021,8.2828e-010,1.8001e-006,-0.066928,0.00024521,1.7834e-021,1,0.19004,0.19004,-0.025,0
49.956,1.9555,-0.010092,1.1259e-021,9.6361e-010,1.8051e-006,-0.067064,0.00021723,-1.9431e-022,1,0.19024,0.19024,-0.025,0
49.915,1.9588,-0.0094934,7.1289e-021,1.099e-009,1.8102e-006,-0.067199,0.00018925,-2.1716e-021,1,0.19045,0.19045,-0.025,0
49.875,1.9622,-0.0088951,1.3134e-020,1.2345e-009,1.8152e-006,-0.067334,0.00016129,-4.1481e-021,1,0.19065,0.19065,-0.025,0
49.834,1.9655,-0.0082965,1.9141e-020,1.37e-009,1.8202e-006,-0.067469,0.00013333,-6.1241e-021,1,0.19085,0.19085,-0.025,0
49.794,1.9689,-0.0076977,2.5152e-020,1.5055e-009,1.8253e-006,-0.067605,0.00010538,-8.0996e-021,1,0.19106,0.19106,-0.025,0
49.753,1.9722,-0.0070986,3.1164e-020,1.6411e-009,1.8303e-006,-0.06774,7.7444e-005,-1.0074e-020,1,0.19127,0.19127,-0.025,0
49.713,1.9756,-0.0064993,3.7179e-020,1.7768e-009,1.8353e-006,-0.067875,4.9512e-005,-1.2049e-020,1,0.19147,0.19147,-0.025,0
49.676,1.9782,-0.0057621,3.6584e-020,2.9016e-009,1.8371e-006,-0.067939,1.2595e-005,-1.1929e-020,1,0.19168,0.19168,-0.025,0
49.641,1.9805,-0.0049481,3.2315e-020,4.5763e-009,1.8371e-006,-0.067964,-2.9303e-005,-1.0648e-020,1,0.19188,0.19188,-0.025,0
49.606,1.9829,-0.0041338,2.8044e-020,6.2516e-009,1.8372e-006,-0.067989,-7.1188e-005,-9.367e-021,1,0.19208,0.19208,-0.025,0
49.571,1.9852,-0.0033192,2.3771e-020,7.9276e-009,1.8372e-006,-0.068014,-0.00011306,-8.0863e-021,1,0.19229,0.19229,-0.025,0
49.536,1.9875,-0.0025042,1.9496e-020,9.6045e-009,1.8372e-006,-0.06804,-0.00015493,-6.806e-021,1,0.1925,0.1925,-0.025,0
49.501,1.9898,-0.0016889,1.522e-020,1.1282e-008,1.8372e-006,-0.068065,-0.00019677,-5.5261e-021,1,0.1927,0.1927,-0.025,0
49.466,1.9921,-0.00087332,1.0943e-020,1.296e-008,1.8372e-006,-0.06809,-0.00023861,-4.2465e-021,1,0.1929,0.1929,-0.025,0
49.431,1.9944,-5.7318e-005,6.6627e-021,1.4639e-008,1.8372e-006,-0.068115,-0.00028044,-2.9673e-021,1,0.19311,0.19311,-0.025,0
49.396,1.9967,0.00075896,2.3814e-021,1.6318e-008,1.8372e-006,-0.06814,-0.00032225,-1.6885e-021,1,0.19331,0.19331,-0.025,0
49.362,1.9991,0.0015756,-1.9016e-021,1.7998e-008,1.8372e-006,-0.068165,-0.00036405,-4.1011e-022,1,0.19352,0.19352,-0.025,0
49.332,2.0004,0.0025274,-9.8317e-021,2.5101e-008,1.8319e-006,-0.068072,-0.000412,1.8832e-021,1,0.19373,0.19373,-0.025,0
49.303,2.0014,0.003513,-1.867e-020,3.3554e-008,1.8253e-006,-0.067951,-0.00046147,4.4277e-021,1,0.19393,0.19393,-0.025,0
49.274,2.0025,0.004499,-2.7512e-020,4.2009e-008,1.8188e-006,-0.067829,-0.00051093,6.9715e-021,1,0.19413,0.19413,-0.025,0
49.245,2.0036,0.0054854,-3.6357e-020,5.0469e-008,1.8122e-006,-0.067708,-0.00056038,9.5147e-021,1,0.19434,0.19434,-0.025,0
49.216,2.0046,0.0064722,-4.5206e-020,5.8931e-008,1.8056e-006,-0.067586,-0.0006098,1.2057e-020,1,0.19455,0.19455,-0.025,0
49.188,2.0057,0.0074594,-5.4059e-020,6.7397e-008,1.799e-006,-0.067465,-0.00065921,1.4598e-020,1,0.19475,0.19475,-0.025,0
49.159,2.0068,0.0084471,-6.2916e-020,7.5867e-008,1.7924e-006,-0.067344,-0.00070862,1.7139e-020,1,0.19496,0.19496,-0.025,0
49.13,2.0078,0.0094351,-7.1775e-020,8.434e-008,1.7859e-006,-0.067222,-0.000758,1.9679e-020,1,0.19516,0.19516,-0.025,0
49.101,2.0089,0.010424,-8.0639e-020,9.2816e-008,1.7793e-006,-0.067101,-0.00080737,2.2219e-020,1,0.19536,0.19536,-0.025,0
49.073,2.01,0.011412,-8.9506e-020,1.013e-007,1.7727e-006,-0.06698,-0.00085672,2.4757e-020,1,0.19557,0.19557,-0.025,0
49.05,2.0097,0.012541,-6.1706e-020,1.8463e-007,1.7606e-006,-0.066719,-0.00090962,2.2835e-020,1,0.19578,0.19578,-0.025,0
49.028,2.0093,0.013688,-2.9019e-020,2.7795e-007,1.7477e-006,-0.066439,-0.00096297,2.0322e-020,1,0.19598,0.19598,-0.025,0
49.005,2.0089,0.014835,3.682e-021,3.7131e-007,1.7348e-006,-0.06616,-0.0010163,1.7809e-020,1,0.19618,0.19618,-0.025,0
48.983,2.0085,0.015984,3.6398e-020,4.6471e-007,1.722e-006,-0.065881,-0.0010696,1.5296e-020,1,0.19639,0.19639,-0.025,0
48.961,2.008,0.017132,6.9126e-020,5.5814e-007,1.7091e-006,-0.065601,-0.0011229,1.2784e-020,1,0.19659,0.19659,-0.025,0
48.939,2.0076,0.018281,1.0187e-019,6.5161e-007,1.6963e-006,-0.065322,-0.0011762,1.0274e-020,1,0.1968,0.1968,-0.025,0
48.917,2.0072,0.019431,1.3462e-019,7.4513e-007,1.6834e-006,-0.065043,-0.0012295,7.7633e-021,1,0.19701,0.19701,-0.025,0
48.895,2.0068,0.020581,1.6739e-019,8.3867e-007,1.6706e-006,-0.064764,-0.0012827,5.254e-021,1,0.19721,0.19721,-0.025,0
48.873,2.0063,0.021731,2.0017e-019,9.3226e-007,1.6577e-006,-0.064485,-0.001336,2.7454e-021,1,0.19741,0.19741,-0.025,0
48.851,2.0059,0.022882,2.3297e-019,1.0259e-006,1.6449e-006,-0.064206,-0.0013892,2.374e-022,1,0.19762,0.19762,-0.025,0
48.835,2.0037,0.024179,2.3494e-019,1.2761e-006,1.6353e-006,-0.063769,-0.001443,-2.8869e-023,1,0.19782,0.19782,-0.025,0
48.82,2.0012,0.025494,2.3298e-019,1.5463e-006,1.6262e-006,-0.063311,-0.0014968,-1.0152e-023,1,0.19803,0.19803,-0.025,0
48.804,1.9987,0.026811,2.3103e-019,1.8167e-006,1.617e-006,-0.062853,-0.0015505,8.5615e-024,1,0.19824,0.19824,-0.025,0
48.789,1.9963,0.028127,2.2908e-019,2.0872e-006,1.6079e-006,-0.062396,-0.0016043,2.7268e-023,1,0.19844,0.19844,-0.025,0
48.774,1.9938,0.029444,2.2712e-019,2.3577e-006,1.5988e-006,-0.061938,-0.001658,4.5968e-023,1,0.19864,0.19864,-0.025,0
48.758,1.9913,0.030762,2.2517e-019,2.6284e-006,1.5897e-006,-0.061481,-0.0017118,6.4664e-023,1,0.19885,0.19885,-0.025,0
48.743,1.9888,0.03208,2.2321e-019,2.8992e-006,1.5806e-006,-0.061024,-0.0017655,8.3354e-023,1,0.19906,0.19906,-0.025,0
48.728,1.9864,0.033399,2.2126e-019,3.1701e-006,1.5716e-006,-0.060567,-0.0018192,1.0204e-022,1,0.19926,0.19926,-0.025,0
48.712,1.9839,0.034719,2.193e-019,3.4412e-006,1.5625e-006,-0.06011,-0.0018729,1.2072e-022,1,0.19947,0.19947,-0.025,0
48.697,1.9814,0.036038,2.1734e-019,3.7123e-006,1.5534e-006,-0.059654,-0.0019266,1.3939e-022,1,0.19967,0.19967,-0.025,0
48.689,1.9773,0.037559,2.1846e-019,4.0691e-006,1.5709e-006,-0.059078,-0.0019834,1.0182e-022,1,0.19987,0.19987,-0.025,0
48.682,1.9728,0.039127,2.2028e-019,4.4458e-006,1.5944e-006,-0.058476,-0.002041,5.1392e-023,1,0.20008,0.20008,-0.025,0
48.675,1.9683,0.040696,2.2211e-019,4.8225e-006,1.6179e-006,-0.057875,-0.0020986,9.8756e-025,1,0.20029,0.20029,-0.025,0
48.668,1.9638,0.042265,2.2393e-019,5.1995e-006,1.6415e-006,-0.057273,-0.0021562,-4.9402e-023,1,0.20049,0.20049,-0.025,0
48.661,1.9593,0.043834,2.2576e-019,5.5765e-006,1.6651e-006,-0.056671,-0.0022137,-9.9776e-023,1,0.20069,0.20069,-0.025,0
48.654,1.9548,0.045404,2.2759e-019,5.9538e-006,1.6888e-006,-0.05607,-0.0022713,-1.5014e-022,1,0.2009,0.2009,-0.025,0
48.647,1.9503,0.046975,2.2941e-019,6.3312e-006,1.7124e-006,-0.055469,-0.0023288,-2.0048e-022,1,0.2011,0.2011,-0.025,0
48.64,1.9458,0.048547,2.3124e-019,6.7087e-006,1.7361e-006,-0.054868,-0.0023863,-2.5081e-022,1,0.20131,0.20131,-0.025,0
48.633,1.9413,0.050119,2.3307e-019,7.0864e-006,1.7599e-006,-0.054267,-0.0024438,-3.0113e-022,1,0.20152,0.20152,-0.025,0
48.625,1.9368,0.051692,2.349e-019,7.4643e-006,1.7836e-006,-0.053667,-0.0025012,-3.5142e-022,1,0.20172,0.20172,-0.025,0
48.623,1.9291,0.053177,2.4001e-019,7.8896e-006,1.8289e-006,-0.052893,-0.002531,-1.1858e-021,1,0.20192,0.20192,-0.025,0
48.622,1.9198,0.054619,2.4679e-019,8.3392e-006,1.8851e-006,-0.052032,-0.0025467,-2.4195e-021,1,0.20213,0.20213,-0.025,0
48.621,1.9106,0.056061,2.5357e-019,8.789e-006,1.9414e-006,-0.05117,-0.0025624,-3.6527e-021,1,0.20234,0.20234,-0.025,0
48.62,1.9013,0.057503,2.6035e-019,9.239e-006,1.9977e-006,-0.050309,-0.0025781,-4.8856e-021,1,0.20254,0.20254,-0.025,0
48.619,1.892,0.058946,2.6714e-019,9.6892e-006,2.0541e-006,-0.049449,-0.0025938,-6.1182e-021,1,0.20275,0.20275,-0.025,0
48.618,1.8827,0.06039,2.7393e-019,1.014e-005,2.1106e-006,-0.048588,-0.0026094,-7.3503e-021,1,0.20295,0.20295,-0.025,0
48.617,1.8734,0.061834,2.8072e-019,1.059e-005,2.1671e-006,-0.047728,-0.0026251,-8.582e-021,1,0.20315,0.20315,-0.025,0
48.616,1.8641,0.063279,2.8752e-019,1.1041e-005,2.2236e-006,-0.046868,-0.0026408,-9.8135e-021,1,0.20336,0.20336,-0.025,0
48.615,1.8549,0.064725,2.9432e-019,1.1492e-005,2.2803e-006,-0.046009,-0.0026564,-1.1044e-020,1,0.20357,0.20357,-0.025,0
48.614,1.8456,0.066171,3.0112e-019,1.1943e-005,2.3369e-006,-0.045149,-0.0026721,-1.2275e-020,1,0.20377,0.20377,-0.025,0
48.619,1.8372,0.068175,9.3389e-019,1.2353e-005,2.3983e-006,-0.044412,-0.0026611,-5.0978e-020,1,0.20398,0.20398,-0.025,0
48.633,1.83,0.070913,2.3901e-018,1.2709e-005,2.4658e-006,-0.043836,-0.0026151,-1.3893e-019,1,0.20418,0.20418,-0.025,0
48.646,1.8228,0.073652,3.847e-018,1.3064e-005,2.5333e-006,-0.043261,-0.0025692,-2.2686e-019,1,0.20438,0.20438,-0.025,0
48.66,1.8156,0.076392,5.3044e-018,1.342e-005,2.6008e-006,-0.042685,-0.0025232,-3.1476e-019,1,0.20459,0.20459,-0.025,0
48.673,1.8084,0.079134,6.7626e-018,1.3777e-005,2.6685e-006,-0.04211,-0.0024773,-4.0264e-019,1,0.2048,0.2048,-0.025,0
48.687,1.8012,0.081876,8.2212e-018,1.4133e-005,2.7361e-006,-0.041534,-0.0024314,-4.9049e-019,1,0.205,0.205,-0.025,0
